"Date","P/E","P/B","Div Yield"
"14-May-2013","       18.03","        2.99","        1.37"
"15-May-2013","       18.46","        3.07","        1.34"
"16-May-2013","       18.48","        3.08","        1.33"
"17-May-2013","       18.55","        3.09","        1.33"
"20-May-2013","       18.51","        3.07","        1.34"
"21-May-2013","       18.38","        3.05","        1.35"
"22-May-2013","       18.30","        3.04","        1.35"
"23-May-2013","       17.96","        2.98","        1.38"
"24-May-2013","       18.07","        2.99","        1.37"
"27-May-2013","       18.37","        3.04","        1.35"
"28-May-2013","       18.42","        3.05","        1.35"
"29-May-2013","       18.46","        3.04","        1.35"
"30-May-2013","       18.51","        3.05","        1.35"
"31-May-2013","       18.14","        2.99","        1.37"
"03-Jun-2013","       18.03","        2.97","        1.38"
"04-Jun-2013","       18.00","        2.97","        1.38"
"05-Jun-2013","       18.01","        2.97","        1.38"
"06-Jun-2013","       18.10","        2.97","        1.38"
"07-Jun-2013","       17.96","        2.94","        1.39"
"10-Jun-2013","       17.93","        2.94","        1.40"
"11-Jun-2013","       17.64","        2.89","        1.42"
"12-Jun-2013","       17.52","        2.87","        1.43"
"13-Jun-2013","       17.33","        2.84","        1.44"
"14-Jun-2013","       17.65","        2.89","        1.42"
"17-Jun-2013","       17.87","        2.92","        1.41"
"18-Jun-2013","       17.57","        2.90","        1.41"
"19-Jun-2013","       17.62","        2.91","        1.41"
"20-Jun-2013","       17.13","        2.83","        1.45"
"21-Jun-2013","       17.12","        2.83","        1.45"
"24-Jun-2013","       16.89","        2.79","        1.47"
"25-Jun-2013","       16.94","        2.79","        1.47"
"26-Jun-2013","       16.88","        2.78","        1.47"
"27-Jun-2013","       17.16","        2.81","        1.46"
"28-Jun-2013","       17.63","        2.86","        1.42"
"01-Jul-2013","       17.87","        2.89","        1.40"
"02-Jul-2013","       17.75","        2.87","        1.41"
"03-Jul-2013","       17.48","        2.80","        1.42"
"04-Jul-2013","       17.67","        2.82","        1.42"
"05-Jul-2013","       17.75","        2.83","        1.41"
"08-Jul-2013","       17.62","        2.81","        1.42"
"09-Jul-2013","       17.77","        2.83","        1.41"
"10-Jul-2013","       17.65","        2.81","        1.42"
"11-Jul-2013","       17.98","        2.86","        1.39"
"12-Jul-2013","       18.18","        2.90","        1.37"
"15-Jul-2013","       18.25","        2.91","        1.37"
"16-Jul-2013","       18.02","        2.87","        1.39"
"17-Jul-2013","       18.04","        2.88","        1.38"
"18-Jul-2013","       18.21","        2.91","        1.37"
"19-Jul-2013","       18.17","        2.90","        1.37"
"22-Jul-2013","       18.16","        2.91","        1.37"
"23-Jul-2013","       18.26","        2.94","        1.36"
"24-Jul-2013","       17.97","        2.89","        1.38"
"25-Jul-2013","       17.66","        2.85","        1.39"
"26-Jul-2013","       17.56","        2.84","        1.40"
"29-Jul-2013","       17.30","        2.77","        1.44"
"30-Jul-2013","       17.05","        2.70","        1.46"
"31-Jul-2013","       17.00","        2.69","        1.46"
"01-Aug-2013","       16.94","        2.68","        1.47"
"02-Aug-2013","       16.76","        2.66","        1.48"
"05-Aug-2013","       16.84","        2.66","        1.48"
"06-Aug-2013","       16.41","        2.60","        1.52"
"07-Aug-2013","       16.32","        2.59","        1.52"
"08-Aug-2013","       16.46","        2.61","        1.51"
"12-Aug-2013","       16.55","        2.64","        1.49"
"13-Aug-2013","       16.84","        2.68","        1.47"
"14-Aug-2013","       16.95","        2.70","        1.46"
"16-Aug-2013","       16.32","        2.59","        1.52"
"19-Aug-2013","       15.16","        2.54","        1.55"
"20-Aug-2013","       15.11","        2.53","        1.56"
"21-Aug-2013","       14.84","        2.49","        1.58"
"22-Aug-2013","       15.12","        2.53","        1.55"
"23-Aug-2013","       15.30","        2.57","        1.54"
"26-Aug-2013","       15.32","        2.57","        1.53"
"27-Aug-2013","       14.79","        2.48","        1.59"
"28-Aug-2013","       14.76","        2.48","        1.59"
"29-Aug-2013","       15.09","        2.53","        1.56"
"30-Aug-2013","       15.26","        2.56","        1.54"
"02-Sep-2013","       15.48","        2.60","        1.52"
"03-Sep-2013","       14.92","        2.50","        1.57"
"04-Sep-2013","       15.20","        2.55","        1.54"
"05-Sep-2013","       15.60","        2.62","        1.51"
"06-Sep-2013","       15.82","        2.65","        1.48"
"10-Sep-2013","       16.51","        2.77","        1.42"
"11-Sep-2013","       16.58","        2.78","        1.42"
"12-Sep-2013","       16.40","        2.72","        1.44"
"13-Sep-2013","       16.41","        2.71","        1.44"
"16-Sep-2013","       16.38","        2.69","        1.45"
"17-Sep-2013","       16.40","        2.68","        1.45"
"18-Sep-2013","       16.53","        2.69","        1.48"
"19-Sep-2013","       17.13","        2.78","        1.42"
"20-Sep-2013","       16.87","        2.72","        1.46"
"23-Sep-2013","       16.54","        2.66","        1.49"
"24-Sep-2013","       16.55","        2.64","        1.50"
"25-Sep-2013","       16.52","        2.64","        1.54"
"26-Sep-2013","       16.54","        2.64","        1.54"
"27-Sep-2013","       16.46","        2.66","        1.55"
"30-Sep-2013","       16.20","        2.62","        1.56"
"01-Oct-2013","       16.32","        2.63","        1.56"
"03-Oct-2013","       16.68","        2.67","        1.54"
"04-Oct-2013","       16.68","        2.66","        1.56"
"07-Oct-2013","       16.69","        2.66","        1.56"
"08-Oct-2013","       16.74","        2.67","        1.55"
"09-Oct-2013","       16.96","        2.70","        1.53"
"10-Oct-2013","       17.01","        2.71","        1.53"
"11-Oct-2013","       17.20","        2.74","        1.51"
"14-Oct-2013","       17.25","        2.75","        1.51"
"15-Oct-2013","       17.16","        2.74","        1.51"
"17-Oct-2013","       16.97","        2.72","        1.52"
"18-Oct-2013","       17.33","        2.78","        1.49"
"21-Oct-2013","       17.41","        2.79","        1.48"
"22-Oct-2013","       17.36","        2.80","        1.48"
"23-Oct-2013","       17.21","        2.79","        1.49"
"24-Oct-2013","       17.17","        2.78","        1.49"
"25-Oct-2013","       17.09","        2.77","        1.50"
"28-Oct-2013","       16.97","        2.75","        1.51"
"29-Oct-2013","       17.30","        2.80","        1.48"
"30-Oct-2013","       17.38","        2.82","        1.47"
"31-Oct-2013","       17.52","        2.84","        1.46"
"01-Nov-2013","       17.56","        2.85","        1.46"
"03-Nov-2013","       17.60","        2.85","        1.46"
"05-Nov-2013","       17.44","        2.83","        1.47"
"06-Nov-2013","       17.33","        2.81","        1.48"
"07-Nov-2013","       17.17","        2.79","        1.49"
"08-Nov-2013","       17.11","        2.77","        1.50"
"11-Nov-2013","       16.95","        2.75","        1.51"
"12-Nov-2013","       16.79","        2.72","        1.53"
"13-Nov-2013","       16.71","        2.71","        1.54"
"14-Nov-2013","       16.92","        2.74","        1.52"
"18-Nov-2013","       17.24","        2.80","        1.49"
"19-Nov-2013","       17.43","        2.81","        1.48"
"20-Nov-2013","       17.20","        2.77","        1.50"
"21-Nov-2013","       16.86","        2.72","        1.53"
"22-Nov-2013","       17.20","        2.71","        1.54"
"25-Nov-2013","       17.50","        2.77","        1.51"
"26-Nov-2013","       17.40","        2.74","        1.52"
"27-Nov-2013","       17.47","        2.74","        1.53"
"28-Nov-2013","       17.55","        2.76","        1.52"
"29-Nov-2013","       17.78","        2.79","        1.50"
"02-Dec-2013","       17.91","        2.81","        1.49"
"03-Dec-2013","       17.86","        2.80","        1.50"
"04-Dec-2013","       17.74","        2.79","        1.51"
"05-Dec-2013","       17.95","        2.82","        1.49"
"06-Dec-2013","       17.97","        2.83","        1.48"
"09-Dec-2013","       18.25","        2.87","        1.46"
"10-Dec-2013","       18.16","        2.86","        1.47"
"11-Dec-2013","       18.08","        2.85","        1.48"
"12-Dec-2013","       17.89","        2.82","        1.49"
"13-Dec-2013","       17.69","        2.78","        1.51"
"16-Dec-2013","       17.68","        2.78","        1.51"
"17-Dec-2013","       17.68","        2.78","        1.51"
"18-Dec-2013","       17.91","        2.81","        1.49"
"19-Dec-2013","       17.79","        2.80","        1.50"
"20-Dec-2013","       18.09","        2.84","        1.48"
"23-Dec-2013","       18.13","        2.85","        1.47"
"24-Dec-2013","       18.10","        2.84","        1.48"
"26-Dec-2013","       18.13","        2.85","        1.47"
"27-Dec-2013","       18.24","        2.87","        1.47"
"30-Dec-2013","       18.18","        2.86","        1.47"
"31-Dec-2013","       18.22","        2.86","        1.47"
