"Date","P/E","P/B","Div Yield"
"10-Jul-2015","       23.04","        3.36","        1.40"
"13-Jul-2015","       23.32","        3.40","        1.38"
"14-Jul-2015","       23.31","        3.40","        1.38"
"15-Jul-2015","       23.47","        3.42","        1.37"
"16-Jul-2015","       23.71","        3.46","        1.36"
"17-Jul-2015","       23.74","        3.44","        1.37"
"20-Jul-2015","       23.75","        3.44","        1.37"
"21-Jul-2015","       23.52","        3.40","        1.38"
"22-Jul-2015","       23.80","        3.45","        1.36"
"23-Jul-2015","       23.70","        3.43","        1.37"
"24-Jul-2015","       23.52","        3.39","        1.38"
"27-Jul-2015","       23.10","        3.33","        1.40"
"28-Jul-2015","       22.97","        3.32","        1.41"
"29-Jul-2015","       23.04","        3.34","        1.40"
"30-Jul-2015","       23.17","        3.36","        1.39"
"31-Jul-2015","       23.45","        3.41","        1.38"
"03-Aug-2015","       23.54","        3.42","        1.37"
"04-Aug-2015","       23.53","        3.41","        1.37"
"05-Aug-2015","       23.72","        3.44","        1.36"
"06-Aug-2015","       23.80","        3.45","        1.36"
"07-Aug-2015","       23.73","        3.42","        1.36"
"10-Aug-2015","       23.67","        3.41","        1.36"
"11-Aug-2015","       23.51","        3.39","        1.37"
"12-Aug-2015","       23.18","        3.34","        1.39"
"13-Aug-2015","       23.21","        3.34","        1.39"
"14-Aug-2015","       23.61","        3.39","        1.37"
"17-Aug-2015","       23.48","        3.37","        1.38"
"18-Aug-2015","       23.48","        3.37","        1.38"
"19-Aug-2015","       23.55","        3.38","        1.37"
"20-Aug-2015","       23.21","        3.34","        1.39"
"21-Aug-2015","       23.02","        3.30","        1.38"
"24-Aug-2015","       21.57","        3.09","        1.47"
"25-Aug-2015","       21.81","        3.13","        1.45"
"26-Aug-2015","       21.58","        3.10","        1.47"
"27-Aug-2015","       22.04","        3.16","        1.44"
"28-Aug-2015","       22.18","        3.17","        1.43"
"31-Aug-2015","       22.08","        3.15","        1.44"
"01-Sep-2015","       21.60","        3.08","        1.47"
"02-Sep-2015","       21.41","        3.06","        1.48"
"03-Sep-2015","       21.69","        3.10","        1.46"
"04-Sep-2015","       21.23","        3.03","        1.49"
"07-Sep-2015","       20.93","        2.99","        1.52"
"08-Sep-2015","       21.24","        3.03","        1.49"
"09-Sep-2015","       21.62","        3.09","        1.47"
"10-Sep-2015","       21.56","        3.08","        1.47"
"11-Sep-2015","       21.57","        3.08","        1.47"
"14-Sep-2015","       21.81","        3.11","        1.45"
"15-Sep-2015","       21.68","        3.10","        1.46"
"16-Sep-2015","       21.82","        3.12","        1.45"
"18-Sep-2015","       22.04","        3.15","        1.44"
"21-Sep-2015","       22.03","        3.15","        1.44"
"22-Sep-2015","       21.60","        3.08","        1.47"
"23-Sep-2015","       21.67","        3.09","        1.46"
"24-Sep-2015","       21.72","        3.10","        1.46"
"28-Sep-2015","       21.71","        3.12","        1.47"
"29-Sep-2015","       21.83","        3.13","        1.46"
"30-Sep-2015","       22.14","        3.17","        1.44"
"01-Oct-2015","       22.18","        3.15","        1.46"
"05-Oct-2015","       22.64","        3.21","        1.43"
"06-Oct-2015","       22.73","        3.22","        1.42"
"07-Oct-2015","       22.79","        3.23","        1.42"
"08-Oct-2015","       22.63","        3.21","        1.43"
"09-Oct-2015","       22.77","        3.23","        1.42"
"12-Oct-2015","       22.65","        3.22","        1.43"
"13-Oct-2015","       22.24","        3.21","        1.43"
"14-Oct-2015","       22.16","        3.20","        1.43"
"15-Oct-2015","       22.33","        3.23","        1.42"
"16-Oct-2015","       22.47","        3.23","        1.42"
"19-Oct-2015","       22.41","        3.22","        1.42"
"20-Oct-2015","       22.31","        3.22","        1.42"
"21-Oct-2015","       22.27","        3.21","        1.42"
"23-Oct-2015","       22.32","        3.22","        1.42"
"26-Oct-2015","       22.23","        3.21","        1.42"
"27-Oct-2015","       22.19","        3.21","        1.42"
"28-Oct-2015","       22.03","        3.19","        1.43"
"29-Oct-2015","       22.00","        3.16","        1.44"
"30-Oct-2015","       21.90","        3.15","        1.45"
"02-Nov-2015","       21.83","        3.15","        1.45"
"03-Nov-2015","       21.89","        3.15","        1.45"
"04-Nov-2015","       21.77","        3.14","        1.45"
"05-Nov-2015","       21.46","        3.11","        1.47"
"06-Nov-2015","       21.43","        3.11","        1.47"
"09-Nov-2015","       21.31","        3.11","        1.47"
"10-Nov-2015","       20.95","        3.06","        1.50"
"11-Nov-2015","       21.08","        3.07","        1.49"
"13-Nov-2015","       21.01","        3.05","        1.50"
"16-Nov-2015","       21.13","        3.06","        1.50"
"17-Nov-2015","       21.22","        3.07","        1.49"
"18-Nov-2015","       20.96","        3.04","        1.51"
"19-Nov-2015","       21.25","        3.08","        1.49"
"20-Nov-2015","       21.31","        3.09","        1.48"
"23-Nov-2015","       21.30","        3.08","        1.48"
"24-Nov-2015","       21.26","        3.08","        1.49"
"26-Nov-2015","       21.39","        3.10","        1.48"
"27-Nov-2015","       21.53","        3.12","        1.47"
"30-Nov-2015","       21.50","        3.11","        1.47"
"01-Dec-2015","       21.58","        3.13","        1.46"
"02-Dec-2015","       21.53","        3.12","        1.47"
"03-Dec-2015","       21.35","        3.09","        1.48"
"04-Dec-2015","       21.14","        3.06","        1.50"
"07-Dec-2015","       21.10","        3.06","        1.50"
"08-Dec-2015","       20.93","        3.03","        1.51"
"09-Dec-2015","       20.66","        2.99","        1.53"
"10-Dec-2015","       20.85","        3.02","        1.52"
"11-Dec-2015","       20.65","        2.99","        1.55"
"14-Dec-2015","       20.77","        3.00","        1.54"
"15-Dec-2015","       20.90","        3.02","        1.53"
"16-Dec-2015","       21.03","        3.04","        1.52"
"17-Dec-2015","       21.29","        3.08","        1.50"
"18-Dec-2015","       21.11","        3.05","        1.52"
"21-Dec-2015","       21.30","        3.08","        1.50"
"22-Dec-2015","       21.18","        3.06","        1.51"
"23-Dec-2015","       21.38","        3.09","        1.50"
"24-Dec-2015","       21.37","        3.09","        1.50"
"28-Dec-2015","       21.52","        3.11","        1.49"
"29-Dec-2015","       21.54","        3.12","        1.49"
"30-Dec-2015","       21.46","        3.10","        1.49"
"31-Dec-2015","       21.60","        3.12","        1.48"
