Price,Close,High,Low,Open,Volume
Ticker,^CRSLDX,^CRSLDX,^CRSLDX,^CRSLDX,^CRSLDX
Date,,,,,
2005-09-26,2245.39697265625,2247.4970675723957,2195.7471350932537,2195.7471350932537,0
2005-09-27,2259.34716796875,2274.797099106754,2241.2971425460296,2246.2470872993285,0
2005-09-28,2280.34716796875,2282.3969700227567,2250.6470108136764,2261.2971436152397,0
2005-09-29,2281.7470703125,2302.297092755078,2275.5471271011465,2289.547109125634,0
2005-09-30,2273.9970703125,2284.8969586134585,2242.8472081004475,2284.09715495638,0
2005-10-03,2299.447021484375,2302.1469692162914,2282.4970919081256,2282.4970919081256,0
2005-10-04,2327.746826171875,2329.996823104057,2300.0469127681813,2300.0469127681813,0
2005-10-05,2313.2470703125,2333.0971428289754,2307.896979432048,2331.3471450453176,0
2005-10-06,2270.047119140625,2299.7970807457873,2264.4970774752974,2284.896953491285,0
2005-10-07,2264.09716796875,2293.0470816801303,2244.297144761381,2268.347162469359,0
2005-10-10,2253.59716796875,2279.247036967543,2249.347173493764,2272.8969475664408,0
2005-10-11,2263.9970703125,2267.347163633618,2224.6970723398795,2266.847164280634,0
2005-10-13,2226.2470703125,2267.446967266303,2220.146980683821,2254.3969356117054,0
2005-10-14,2181.047119140625,2229.4970052322806,2176.4470276634393,2229.146908046298,0
2005-10-17,2172.59716796875,2189.8471447076313,2154.896996524444,2189.5971450447487,0
2005-10-18,2157.89697265625,2201.89691291935,2144.5971860253203,2178.396944824285,0
2005-10-19,2105.647216796875,2141.447219965601,2094.497328673716,2141.447219965601,0
2005-10-20,2085.147216796875,2145.8971385545515,2059.847444693992,2112.7472789058697,0
2005-10-21,2119.447265625,2122.447261823712,2070.8474736900625,2092.9472992030483,0
2005-10-24,2092.04736328125,2131.8473610183905,2087.3474181426623,2131.8473610183905,0
2005-10-25,2108.497314453125,2125.5473415650035,2088.6972908438565,2105.4973182741546,0
2005-10-26,2098.197265625,2119.147189982426,2095.0974160769674,2110.047348113967,0
2005-10-27,2052.04736328125,2102.9972477742044,2043.9973249883376,2098.197205227971,0
2005-10-28,2022.1473388671875,2052.797322576022,2015.9973226207578,2052.797322576022,0
2005-10-31,2067.79736328125,2069.2473125700067,2031.7473612729789,2035.897380297214,0
2005-11-02,2106.397216796875,2109.1472132907725,2066.2473656420966,2084.547391138641,0
2005-11-07,2141.947021484375,2143.497068192395,2104.1470243578924,2111.5471607205945,0
2005-11-08,2172.9970703125,2182.6970084066825,2149.547150756377,2151.097197494691,0
2005-11-09,2166.59716796875,2196.4970298817025,2158.247081603544,2178.59715174229,0
2005-11-10,2177.2470703125,2181.0471140273144,2164.4470387080028,2174.747073676477,0
2005-11-11,2220.197021484375,2221.396971072842,2189.947061401071,2189.947061401071,0
2005-11-14,2227.14697265625,2243.8471460006044,2209.6469956764927,2235.5971568530044,0
2005-11-16,2245.2470703125,2247.597164902253,2230.997088906441,2236.497081729832,0
2005-11-17,2259.547119140625,2262.9470170761297,2231.847203883954,2231.897008506878,0
2005-11-18,2268.9970703125,2283.6469537405887,2263.047126823083,2265.847172035841,0
2005-11-21,2255.2470703125,2275.8471412081476,2250.1469792815433,2267.2971034869825,0
2005-11-22,2233.89697265625,2264.247030509328,2230.2971238617165,2248.3969536399686,0
2005-11-23,2255.4970703125,2257.9470183021135,2234.047147002143,2237.7971421312373,0
2005-11-24,2274.697021484375,2280.3471606916746,2268.0971764689957,2269.4470282460843,0
2005-11-25,2300.697021484375,2302.6970189375957,2275.247102720204,2275.247102720204,0
2005-11-28,2346.846923828125,2350.4968212358276,2327.7969007628644,2327.7969007628644,0
2005-11-29,2336.796875,2346.7968614180586,2322.296894693815,2345.946764916406,0
2005-11-30,2306.14697265625,2362.8470959379365,2302.3969774201764,2345.5470690874536,0
2005-12-01,2342.296875,2345.3967243153083,2299.246884504904,2314.0469132788894,0
2005-12-02,2345.146728515625,2366.9467478404727,2340.6967833661283,2358.4467593440186,0
2005-12-05,2319.697021484375,2354.297075442097,2315.0971737781797,2354.1969779122664,0
2005-12-06,2318.447021484375,2340.4469936842816,2307.947034752601,2322.797113643665,0
2005-12-07,2339.746826171875,2341.7468234589114,2321.4968509276664,2321.4968509276664,0
2005-12-08,2350.896728515625,2353.6467248029926,2329.9468056271935,2347.996830086883,0
2005-12-09,2385.846923828125,2388.046872073468,2355.1467693552163,2355.1467693552163,0
2005-12-12,2402.496826171875,2410.8469127972094,2392.696790290127,2393.8967398768036,0
2005-12-13,2427.896728515625,2429.196775644285,2396.396769693429,2403.646760215998,0
2005-12-14,2425.69677734375,2441.096903678305,2411.3967472260583,2432.046866691421,0
2005-12-15,2401.19677734375,2438.3966793459376,2390.8967421298953,2437.296827284063,0
2005-12-16,2425.396728515625,2427.6467255713214,2396.7969124251763,2413.096939923395,0
2005-12-19,2452.646728515625,2453.996824424794,2431.596951067423,2431.596951067423,0
2005-12-20,2446.846923828125,2461.396709642961,2437.646740449269,2455.396717425607,0
2005-12-21,2445.496826171875,2463.796851249761,2427.8967513574507,2452.746816762652,0
2005-12-22,2454.346923828125,2461.846914129545,2440.6467462319506,2454.7468256547436,0
2005-12-23,2426.096923828125,2468.596868229555,2422.146733683277,2462.096876732866,0
2005-12-26,2377.246826171875,2418.196722672131,2371.9968331810655,2418.196722672131,0
2005-12-27,2424.646728515625,2428.4968211321584,2362.7469071978617,2369.4468495996075,0
2005-12-28,2422.046875,2440.0468514129952,2411.246840324142,2426.546869103249,0
2005-12-29,2440.296875,2444.1967722715785,2424.346944572461,2429.546888981335,0
2005-12-30,2459.19677734375,2464.9968186863684,2436.9468060594613,2442.046897133557,0
2006-01-02,2464.246826171875,2473.696765172696,2456.4968361534793,2465.146727356597,0
2006-01-03,2502.546875,2504.3469215452355,2466.6968228101928,2471.796913998307,0
2006-01-04,2522.546630859375,2525.946528596374,2508.4465523082736,2514.5466416991003,0
2006-01-05,2525.396484375,2531.5466225355412,2507.6965571588876,2527.6464813297675,0
2006-01-06,2537.296630859375,2545.396473463777,2510.0967163282526,2534.2966349006415,0
2006-01-09,2540.396484375,2550.3964709205484,2531.5466427663673,2547.6464746205224,0
2006-01-10,2512.046875,2540.246790542888,2507.9968312888745,2540.246790542888,0
2006-01-12,2502.046875,2514.446761614585,2480.0469029068036,2491.746839237395,0
2006-01-13,2502.746826171875,2527.9967941514333,2499.6467324469713,2506.5969189456764,0
2006-01-16,2486.146728515625,2503.5969015511414,2481.346929955573,2502.6967562158966,0
2006-01-17,2473.646728515625,2507.7467824195846,2468.246833100245,2493.646702854531,0
2006-01-18,2455.746826171875,2469.1967599609407,2438.4467997024517,2452.4467816087554,0
2006-01-19,2506.296875,2508.6967743046575,2472.9468195763143,2472.9468195763143,0
2006-01-20,2529.0966796875,2537.846667862256,2514.3466996214834,2514.9966010869184,0
2006-01-23,2517.74658203125,2527.69651969558,2510.2966409730484,2516.1965353073924,0
2006-01-24,2532.49658203125,2542.146471351085,2526.0466395645008,2531.996582706071,0
2006-01-25,2548.5966796875,2559.0966656057803,2532.9966029527927,2542.9965895416312,0
2006-01-27,2587.49658203125,2591.096674931936,2557.9465722373834,2557.9465722373834,0
2006-01-30,2570.146484375,2604.1464391593736,2563.7966393038632,2598.5966418524,0
2006-01-31,2585.946533203125,2592.646475519367,2578.1965434466556,2580.29663832711,0
2006-02-01,2560.546630859375,2594.496536712912,2552.396495254282,2592.996538715198,0
2006-02-02,2559.546630859375,2581.4965527197514,2548.9465473582704,2573.796611830228,0
2006-02-03,2550.196533203125,2563.9465147743463,2543.5466397720716,2553.1965291823008,0
2006-02-06,2588.646484375,2593.596673151424,2546.0967358688717,2553.546677204075,0
2006-02-07,2605.3466796875,2609.5466253494433,2584.246609712549,2599.096687886899,0
2006-02-08,2603.24658203125,2608.4965751381988,2583.3467058153187,2600.496585641896,0
2006-02-10,2621.396484375,2623.6965302041567,2611.5966924651866,2612.946544220776,0
2006-02-13,2634.5966796875,2635.6965317762424,2617.89650604081,2624.0966933095565,0
2006-02-14,2617.99658203125,2646.0966430010003,2612.1965407754647,2642.5465988076944,0
2006-02-15,2624.8466796875,2642.646461196847,2607.5466533867666,2636.296615949733,0
2006-02-16,2630.24658203125,2643.096662988999,2622.646494251208,2633.5466265710133,0
2006-02-17,2593.546630859375,2643.646418349772,2589.8466845635644,2637.846621305676,0
2006-02-20,2598.946533203125,2601.446529915289,2563.346726506096,2594.09668606571,0
2006-02-21,2620.646484375,2625.6464778537766,2608.1465006780586,2608.1465006780586,0
2006-02-22,2635.8466796875,2639.3964797718845,2621.2466009635395,2625.5966929789156,0
2006-02-23,2640.146484375,2656.2966099512078,2638.1965357275544,2642.496578988786,0
2006-02-24,2644.946533203125,2654.996569043952,2635.196545802681,2648.2465777667217,0
