Price,Close,High,Low,Open,Volume
Ticker,^NSEMDCP50,^NSEMDCP50,^NSEMDCP50,^NSEMDCP50,^NSEMDCP50
Date,,,,,
2007-11-13,3227.0302734375,3242.9295839337515,3110.6865372929205,3110.6865372929205,0
2007-11-14,3296.276611328125,3321.12540227197,3274.8277880760547,3274.8277880760547,0
2007-11-15,3327.875,3355.6735866007252,3308.676058707455,3308.825953166639,0
2007-11-16,3365.972900390625,3402.5210273108682,3303.0763055067,3324.1252474620283,0
2007-11-19,3465.767822265625,3474.5173624702,3382.5722430888222,3402.621238326008,0
2007-11-20,3399.67138671875,3503.9159068844338,3370.4727262957686,3459.368199801022,0
2007-11-21,3200.53173828125,3427.519808288825,3174.2831178508586,3395.021516327388,0
2007-11-22,3129.4853515625,3238.529666755461,3037.490188739931,3203.9316324314727,0
2007-11-23,3207.38134765625,3220.8806376234256,3144.184720487325,3163.23352324989,0
2007-11-26,3272.977783203125,3294.826731868298,3223.730373022696,3226.1303932949627,0
2007-11-27,3284.62744140625,3286.677382509814,3230.780173428028,3266.828327922892,0
2007-11-28,3256.428955078125,3346.874152876122,3243.279499667233,3294.8268394098104,0
2007-11-29,3212.0810546875,3317.8254928642305,3201.7815475808998,3272.227793502867,0
2007-11-30,3360.67333984375,3366.372991237036,3220.330623646216,3220.330623646216,0
2007-12-03,3452.468505859375,3456.1184605711237,3374.922775509654,3374.922775509654,0
2007-12-04,3495.966064453125,3514.815170915551,3459.668168516597,3459.668168516597,0
2007-12-05,3582.211669921875,3586.811525872133,3509.1657035388716,3510.11560479683,0
2007-12-06,3558.6630859375,3643.308540068121,3534.664347098023,3604.810563179793,0
2007-12-07,3542.263671875,3610.6602215460484,3474.217201450359,3568.262304668184,0
2007-12-10,3586.861572265625,3593.811158261969,3533.664416411291,3571.312340493217,0
2007-12-11,3628.00927734375,3667.457155291075,3600.860801816571,3600.860801816571,0
2007-12-12,3722.2041015625,3724.7039700607897,3580.5116039049894,3597.210676648009,0
2007-12-13,3731.65380859375,3761.6522306440143,3715.6546501669422,3730.4536764095124,0
2007-12-14,3753.602783203125,3781.1013380529794,3727.8040901911572,3735.1037553950414,0
2007-12-17,3558.212890625,3756.2525309321477,3517.515078439195,3754.7025635668438,0
2007-12-18,3565.71240234375,3595.06095673085,3486.1667804961467,3567.8123895739304,0
2007-12-19,3545.5634765625,3659.857512660451,3490.166488519031,3596.5107475228447,0
2007-12-20,3518.31494140625,3580.111739806599,3505.1657306931484,3558.262791375401,0
2007-12-24,3605.010498046875,3609.660400166223,3534.914328275977,3534.914328275977,0
2007-12-26,3686.90625,3695.705592041662,3614.6600485117824,3617.0598246817285,0
2007-12-27,3667.4072265625,3724.6542159098053,3656.657791881565,3694.305714299028,0
2007-12-28,3751.20263671875,3753.9524921112748,3651.75791507646,3661.3575079160246,0
2007-12-31,3811.799560546875,3829.898706478656,3762.0021302640157,3762.0021302640157,0
2008-01-01,3838.09814453125,3852.1972563588947,3803.449820732276,3808.7996369598486,0
2008-01-02,3927.493408203125,3933.7931257353757,3801.750020922692,3840.5980755984174,0
2008-01-03,3931.09326171875,3969.291203566131,3899.9947999333863,3915.394136367209,0
2008-01-04,3966.54150390625,3994.73997286229,3937.0430544538685,3937.0430544538685,0
2008-01-07,3983.990478515625,4002.7394927186388,3922.8437911793117,3938.2428838602714,0
2008-01-08,3899.89501953125,4047.337217374041,3850.7975036948797,4005.38947204743,0
2008-01-09,3872.496337890625,3938.192834784398,3835.248296367869,3898.0450433848114,0
2008-01-10,3704.55517578125,3918.0939945070936,3693.455661853417,3878.195946278975,0
2008-01-11,3701.205322265625,3740.9034305658297,3615.8099093367205,3694.6558618969075,0
2008-01-14,3755.402587890625,3760.752160053527,3701.8053091028514,3713.2546581133906,0
2008-01-15,3724.154296875,3806.1997879465835,3711.9547429650834,3771.951588576648,0
2008-01-16,3645.00830078125,3698.3055473007735,3542.0637623161183,3698.3055473007735,0
2008-01-17,3651.608154296875,3703.6054218045447,3628.5092705029265,3670.4072152213607,0
2008-01-18,3441.718994140625,3635.409008461442,3422.5200521290294,3635.409008461442,0
2008-01-21,2926.84619140625,3413.4705211715486,2796.7031282061475,3413.4705211715486,0
2008-01-22,2600.313232421875,2852.549970369025,2209.0838024047403,2852.549970369025,0
2008-01-23,2896.69775390625,2954.994492639154,2664.109888560935,2672.3094085018975,0
2008-01-24,2757.35498046875,3035.790287694516,2691.6584845194034,2940.4952507860316,0
2008-01-25,2969.14404296875,2976.7935433896328,2779.454058557869,2779.454058557869,0
2008-01-28,2963.894287109375,2971.743728112844,2822.7515581075177,2922.3964679468177,0
2008-01-29,2961.544189453125,3044.389929857181,2922.8963197849725,2992.1426777890915,0
2008-01-30,2858.399658203125,2968.143884167054,2843.950467254843,2946.195087799824,0
2008-01-31,2777.053955078125,2891.698074458284,2748.655545703869,2845.150472744307,0
2008-02-01,2804.302490234375,2832.800991674304,2742.005717208552,2782.003613966347,0
2008-02-04,2920.696533203125,2947.744915740112,2836.70094952496,2836.70094952496,0
2008-02-05,2968.843994140625,2979.2933962206803,2892.49790829394,2917.296654005551,0
2008-02-06,2945.6953125,2970.29387345421,2831.6512562560333,2967.844051011246,0
2008-02-07,2853.300048828125,3015.641617629633,2847.4505026270726,2949.7449331251705,0
2008-02-08,2796.653076171875,2879.748562766021,2734.9563673503844,2852.600087157538,0
2008-02-11,2588.4140625,2795.403188006793,2569.215119974205,2795.403188006793,0
2008-02-12,2533.016845703125,2636.861488512384,2514.117936098696,2600.6634387849867,0
2008-02-13,2548.416015625,2597.4634848156716,2500.918513742371,2551.3157654572465,0
2008-02-14,2730.95654296875,2743.40583973442,2575.2147296487615,2575.2147296487615,0
2008-02-15,2801.052734375,2809.152406331388,2676.7094160540933,2702.0078911127657,0
2008-02-18,2805.152587890625,2843.7504124002658,2779.003815991873,2814.501949930065,0
2008-02-19,2827.1513671875,2874.1488955583877,2817.7517150366507,2819.751609860944,0
2008-02-20,2761.254638671875,2816.701917022232,2744.8555990463537,2810.002074174064,0
2008-02-21,2802.102783203125,2821.7018511640963,2759.304982884624,2769.4545961289055,0
2008-02-22,2763.954833984375,2791.153355698328,2754.055207789273,2791.153355698328,0
2008-02-25,2780.3037109375,2789.35328377027,2714.707307704427,2776.2040730573117,0
2008-02-26,2814.10205078125,2822.9516831749843,2789.6033387819107,2789.6033387819107,0
2008-02-27,2826.101318359375,2870.399036677482,2813.1020022554667,2813.1020022554667,0
2008-02-28,2809.102294921875,2841.7504805952053,2793.5030174894014,2826.1014010938684,0
2008-02-29,2800.452880859375,2824.65155993271,2744.605719028375,2808.2024734716238,0
2008-03-03,2688.65869140625,2782.703795771348,2677.309190455041,2782.703795771348,0
2008-03-04,2624.81201171875,2705.557768357525,2571.164928643301,2694.3083595378816,0
2008-03-05,2600.063232421875,2635.911445076729,2584.414152951414,2626.7617797078883,0
2008-03-07,2483.66943359375,2585.414082881198,2422.022529096723,2585.414082881198,0
2008-03-10,2486.41943359375,2496.568802776354,2346.4768338104714,2443.221751659026,0
2008-03-11,2578.614501953125,2583.964318493415,2463.9205775846863,2471.570077971354,0
2008-03-12,2559.3154296875,2675.5092735354524,2541.7165011981365,2607.5128475302995,0
2008-03-13,2400.673828125,2523.867302129204,2385.124596831887,2523.867302129204,0
2008-03-14,2440.421630859375,2451.2709134724896,2383.3745839165795,2404.1234920836737,0
2008-03-17,2254.931396484375,2392.274023161712,2242.3820079931274,2392.274023161712,0
2008-03-18,2240.68212890625,2288.479662303323,2217.4333524148738,2264.3808328912587,0
2008-03-19,2222.93310546875,2340.2767858052785,2214.683539459301,2282.230034822833,0
2008-03-24,2176.385498046875,2255.681375034672,2133.3377140084,2227.8327425245634,0
2008-03-25,2314.7783203125,2324.027834488561,2195.9347089702796,2195.9347089702796,0
2008-03-26,2331.177490234375,2350.9764981556714,2302.5788961116373,2319.5780024059577,0
2008-03-27,2308.9287109375,2342.12691749061,2295.279281752424,2319.8280405040773,0
2008-03-28,2418.472900390625,2425.272347467719,2319.4781069269634,2320.077928895527,0
2008-03-31,2371.5751953125,2419.1227429190003,2356.1260568369926,2398.8237619114634,0
2008-04-01,2371.125244140625,2405.7235214215802,2330.8273155727948,2372.1251915287708,0
2008-04-02,2394.8740234375,2451.2709591566895,2382.174740280737,2382.174740280737,0
2008-04-03,2399.32373046875,2411.673178460268,2380.6748091847576,2393.474184678912,0
2008-04-04,2340.626953125,2407.5233387224416,2333.8272617569874,2404.2735095661214,0
2008-04-07,2370.8251953125,2382.7745176957214,2318.2281095229187,2349.4764651944065,0
2008-04-08,2381.32470703125,2388.2244906262363,2359.675943289389,2370.475424126222,0
2008-04-09,2408.623291015625,2414.923008438337,2370.2752107135734,2383.224724798841,0
2008-04-10,2418.32275390625,2449.3211234754726,2403.2734966285384,2407.6734116892276,0
2008-04-11,2435.47216796875,2453.42117632097,2413.1732904487885,2420.6728965119282,0
2008-04-15,2477.4697265625,2483.1693778034582,2409.873186017294,2434.12190998448,0
2008-04-16,2502.218505859375,2542.266204436396,2484.5192413520845,2484.5192413520845,0
2008-04-17,2574.564697265625,2578.4646388678557,2516.36780344835,2516.36780344835,0
2008-04-21,2645.910888671875,2649.8606321092734,2579.7642211333064,2579.7642211333064,0
2008-04-22,2666.7099609375,2671.6596520010485,2621.4623387188867,2622.0121145154394,0
2008-04-23,2685.0087890625,2705.3578172555326,2667.159873614205,2668.7596430523713,0
2008-04-24,2634.16162109375,2720.9571087352674,2625.862008418278,2694.758290195956,0
2008-04-25,2663.9599609375,2666.8096645454243,2613.912544836885,2641.2609596983343,0
2008-04-28,2676.159423828125,2696.0582805403255,2658.4604026923403,2673.1595814617954,0
2008-04-29,2732.056396484375,2734.50621893142,2670.109700274084,2679.159273596406,0
2008-04-30,2741.005859375,2763.554723234738,2730.306470468155,2738.5059907459336,0
2008-05-02,2781.15380859375,2790.8032035474466,2760.454945821421,2760.454945821421,0
2008-05-05,2787.053466796875,2822.9517265093596,2778.4540652560595,2781.853788914183,0
2008-05-06,2748.055419921875,2802.4527054349555,2726.4066561733885,2788.803276828744,0
2008-05-07,2733.80615234375,2768.2542915356344,2722.8567771115136,2748.455528267605,0
2008-05-08,2709.40771484375,2728.9066904992483,2688.9087917187394,2728.9066904992483,0
2008-05-09,2615.41259765625,2717.107204339506,2600.2632473353397,2706.8076967947654,0
2008-05-12,2619.26220703125,2628.311780120905,2532.6669058536936,2601.613232498796,0
2008-05-13,2625.862060546875,2689.758606334043,2615.512506564201,2620.7124287190095,0
2008-05-14,2672.259521484375,2678.4093449022625,2611.112831337959,2623.612174714397,0
2008-05-15,2715.1572265625,2717.806989523843,2684.1088109381617,2688.458679783307,0
2008-05-16,2746.705810546875,2753.5553042519796,2720.1071101460498,2721.2569520874918,0
2008-05-20,2728.8564453125,2757.1049592663576,2706.457721279846,2738.6559786247044,0
2008-05-21,2768.904541015625,2774.304159605754,2696.4583969377804,2721.5068853102193,0
2008-05-22,2716.357177734375,2763.35470666996,2709.207651302737,2763.35470666996,0
2008-05-23,2665.35986328125,2743.0056832380083,2660.7102054027246,2709.9576161198893,0
2008-05-26,2594.5634765625,2652.2105907959904,2585.763890594532,2652.2105907959904,0
2008-05-27,2563.96533203125,2633.461679205471,2556.8155613488807,2597.8634526420906,0
2008-05-28,2601.813232421875,2605.762976044644,2547.566082973318,2570.5648744445957,0
2008-05-29,2591.2138671875,2625.6119610859823,2573.164767272691,2616.3624473698837,0
2008-05-30,2593.613525390625,2623.0619270027573,2570.564689380393,2601.913137497431,0
2008-06-02,2521.8173828125,2608.0128028135246,2502.5683947044754,2590.9138481656687,0
2008-06-03,2501.018310546875,2509.017889646723,2445.271243694812,2509.017889646723,0
2008-06-04,2400.923828125,2521.467539762473,2391.3742813330064,2501.1685580867957,0
2008-06-05,2417.122802734375,2423.9725399340355,2358.5758348478626,2396.723973846741,0
2008-06-06,2399.423828125,2452.2210995743862,2391.224308285492,2423.5224139444344,0
2008-06-09,2319.72802734375,2347.1264879069963,2260.5309471404325,2347.1264879069963,0
2008-06-10,2280.080078125,2340.526851365121,2255.8813991757124,2313.978442435033,0
2008-06-11,2320.1279296875,2327.077515216573,2289.6795805132783,2289.6795805132783,0
2008-06-12,2353.226318359375,2356.025975785379,2253.031393282585,2299.578993714987,0
2008-06-13,2337.877197265625,2368.1756545929597,2324.2280118788176,2359.676101052858,0
2008-06-16,2352.92626953125,2390.6742837390398,2345.826545366884,2345.826545366884,0
2008-06-17,2405.823486328125,2407.673486737003,2348.926574835143,2353.07625904603,0
2008-06-18,2382.32470703125,2447.471428606697,2375.2252267511894,2413.173182914095,0
2008-06-19,2327.877685546875,2372.0753144280047,2322.5779151863508,2372.0753144280047,0
2008-06-20,2240.5322265625,2344.426916357324,2230.6328441476962,2336.4773827057024,0
2008-06-23,2148.237060546875,2225.032824352988,2142.2373762415364,2225.032824352988,0
2008-06-24,2097.6396484375,2163.1362028279927,2080.7904371760087,2147.937051245374,0
2008-06-25,2123.488525390625,2128.888144027787,2043.4926064633053,2086.740456206491,0
2008-06-26,2109.4892578125,2165.6862562001893,2103.339434461062,2134.237957430434,0
2008-06-27,2039.0927734375,2080.0405723324557,2029.2933617512706,2080.0405723324557,0
2008-06-30,1956.7470703125,2057.9418217255547,1947.1475995624596,2045.2424163447392,0
2008-07-01,1847.702880859375,1963.446794057727,1835.1034457888286,1957.8469908868647,0
2008-07-02,1948.5975341796875,1957.147133646543,1777.1565938297706,1843.2031712936505,0
2008-07-03,1884.350830078125,1942.2478089808199,1849.552733778479,1942.2478089808199,0
2008-07-04,1953.497314453125,1961.646910585682,1866.751873141384,1888.1507729901437,0
2008-07-07,1970.1463623046875,2020.4936894168634,1961.2968522388987,1961.2968522388987,0
2008-07-08,1971.54638671875,1987.24551263932,1907.799737669981,1947.4476779225045,0
2008-07-09,2049.642333984375,2053.6921700779612,1995.345137343056,1995.345137343056,0
2008-07-10,2042.2926025390625,2064.4414619525737,2020.8937036786233,2046.2923921554477,0
2008-07-11,1985.74560546875,2066.9914572845787,1979.046006425534,2052.492219359619,0
2008-07-14,1979.495849609375,2011.2942257707089,1956.19714841615,1982.0956884378866,0
2008-07-15,1897.500244140625,1971.846312142973,1889.5507107913315,1971.846312142973,0
2008-07-16,1858.2523193359375,1920.2991074353727,1837.9034131407657,1899.2501647868469,0
2008-07-17,1903.0499267578125,1923.5987726762387,1882.2509719244388,1883.650922703128,0
2008-07-18,1944.1978759765625,1949.2475373610253,1901.150089425935,1908.5996491033204,0
2008-07-21,1959.447021484375,1964.596653061497,1924.948835392298,1954.697271225321,0
2008-07-22,1999.3448486328125,2011.44431023864,1958.6470368834348,1967.8965506504658,0
2008-07-23,2144.13720703125,2155.636602102188,2037.1928816970806,2037.1928816970806,0
2008-07-24,2156.086669921875,2206.4341223123197,2122.5383837278077,2159.336499175158,0
2008-07-25,2145.937255859375,2167.3360334583795,2108.8891543227414,2144.237394034223,0
2008-07-28,2157.1865234375,2169.785713900578,2134.887648123349,2142.7871347439827,0
2008-07-29,2083.890380859375,2142.4873961296626,2076.490867753118,2137.1876260859895,0
2008-07-30,2151.237060546875,2154.986863512854,2098.539634229411,2098.539634229411,0
2008-07-31,2123.238525390625,2169.0359235093824,2107.839188113001,2156.636672723376,0
2008-08-01,2160.6865234375,2164.1863395524306,2080.540587928913,2104.639419399982,0
2008-08-04,2205.533935546875,2217.2833177653033,2155.0866368899046,2155.0866368899046,0
2008-08-05,2236.832275390625,2240.2820450762315,2201.034109840538,2203.4341300641026,0
2008-08-06,2216.133544921875,2283.130024339705,2208.5338466203757,2252.681673191041,0
2008-08-07,2230.432861328125,2252.9817254332943,2203.4843260390294,2212.2338663359956,0
2008-08-08,2242.781982421875,2250.0316012548724,2206.7340730441692,2229.282692181122,0
2008-08-11,2286.8798828125,2291.479738863681,2263.5810577431566,2263.5810577431566,0
2008-08-12,2254.481689453125,2299.1292468512183,2242.382227275789,2288.5297058961405,0
2008-08-13,2236.932373046875,2261.681071119997,2231.8825898670048,2250.231722251119,0
2008-08-14,2185.43505859375,2237.1823358262563,2180.5852161198814,2236.5322235486005,0
2008-08-18,2158.6865234375,2195.184604002321,2152.9368258142745,2179.085353006176,0
2008-08-19,2157.33642578125,2166.436044588783,2121.888339991954,2152.1367482317078,0
2008-08-20,2185.43505859375,2197.984447115305,2166.736091298574,2166.736091298574,0
2008-08-21,2130.738037109375,2182.9352431068796,2125.1382339600013,2182.9352431068796,0
2008-08-22,2132.887939453125,2139.787479299533,2113.6889969812164,2129.8380508641653,0
2008-08-25,2134.98779296875,2165.336050104506,2131.43793087057,2146.987161777617,0
2008-08-26,2132.087890625,2138.437654543593,2112.38897480973,2138.437654543593,0
2008-08-27,2114.288818359375,2148.037045239508,2110.68915396884,2145.6372689791515,0
2008-08-28,2075.040771484375,2123.138339586019,2070.291021283959,2113.3388061364453,0
2008-08-29,2148.93701171875,2153.536623288337,2092.589878000988,2092.589878000988,0
2008-09-01,2154.73681640625,2160.186481072218,2129.6880844682637,2146.5870983780273,0
2008-09-02,2196.784423828125,2202.934247034327,2154.8366777262613,2154.8366777262613,0
2008-09-04,2189.834716796875,2201.1341710205143,2170.0357098401637,2191.9347039467452,0
2008-09-05,2158.736572265625,2174.38565164289,2150.1869730507615,2171.6858424507714,0
2008-09-08,2182.13525390625,2225.6329666087004,2179.3353523090404,2189.6849057410836,0
2008-09-09,2165.436279296875,2181.785273855132,2163.136351304321,2176.685688265868,0
2008-09-10,2145.937255859375,2177.435600269601,2137.1877157454237,2164.486329726511,0
2008-09-11,2121.33837890625,2141.18743259709,2111.938970926461,2137.237689162853,0
2008-09-12,2077.890869140625,2139.037560059258,2064.441624323288,2125.6884076413166,0
2008-09-15,1973.9962158203125,2053.092033868623,1937.498134280113,2053.092033868623,0
2008-09-16,1959.7469482421875,1965.4966459704658,1892.9004868922887,1954.147267041339,0
2008-09-17,1924.798828125,1975.5461600842682,1916.3992453189628,1963.8967481379823,0
2008-09-18,1910.6495361328125,1916.9492537154742,1812.3047316152433,1894.3004201997735,0
2008-09-19,1979.5958251953125,1991.4952237056048,1934.0482942200545,1934.0482942200545,0
2008-09-22,1954.197265625,1999.794842955073,1947.5975150900522,1984.995572511222,0
2008-09-23,1912.8994140625,1957.3970742432532,1907.249686727895,1949.0475377007672,0
2008-09-24,1925.048828125,1946.3476352435544,1917.0991727816256,1917.0991727816256,0
2008-09-25,1907.3497314453125,1932.8984378429818,1899.3501517749846,1925.4988022351488,0
2008-09-26,1842.60302734375,1906.3997203651074,1835.7034879266655,1905.9497928601295,0
2008-09-29,1762.9573974609375,1846.7029962517902,1730.2091185307831,1843.053163652902,0
2008-09-30,1792.2557373046875,1808.2049719229965,1689.661156226233,1749.6580015427437,0
2008-10-01,1804.4552001953125,1827.5039154300416,1771.556905033557,1797.2055812612675,0
2008-10-03,1744.4083251953125,1808.9049356711494,1739.8585154757216,1804.4051721495794,0
2008-10-06,1622.314697265625,1732.9589022449516,1613.7151739796027,1732.9589022449516,0
2008-10-07,1597.7659912109375,1665.612400543547,1571.4674467999944,1638.9138527441698,0
2008-10-08,1510.5205078125,1584.716677629092,1437.174390931273,1584.716677629092,0
2008-10-10,1373.927734375,1507.170726082037,1343.9793584228776,1507.170726082037,0
2008-10-13,1467.0228271484375,1475.1223767917188,1382.2273596517239,1382.2273596517239,0
2008-10-14,1489.8216552734375,1558.9680423776813,1484.4219149021064,1489.3216815735714,0
2008-10-15,1408.9759521484375,1481.1721065945258,1399.9263792285813,1481.1721065945258,0
2008-10-16,1399.7763671875,1413.7257068921176,1329.1801039644752,1373.577793689289,0
2008-10-17,1348.5791015625,1437.2743881784438,1343.179361125098,1408.6258704128015,0
2008-10-20,1342.7294921875,1372.3778365945298,1325.3303820475103,1359.0786086735643,0
2008-10-21,1402.67626953125,1416.4755930098338,1356.4287004948426,1359.6284834728842,0
2008-10-22,1350.72900390625,1395.2266634421478,1347.0291252683007,1395.2266634421478,0
2008-10-23,1305.2813720703125,1349.5790926806042,1294.631907375199,1326.480331128884,0
2008-10-24,1190.1873779296875,1293.431945685403,1180.0378875341444,1293.431945685403,0
2008-10-27,1143.18994140625,1194.2872325463757,1063.3441605959474,1186.8875968793589,0
2008-10-29,1187.887451171875,1255.4339460808744,1179.2380039137083,1242.7845872053938,0
2008-10-31,1254.7840576171875,1282.7825867615786,1193.887232315357,1193.887232315357,0
2008-11-03,1338.3297119140625,1344.7294001044936,1278.9828542637813,1278.9828542637813,0
2008-11-04,1385.8770751953125,1390.3768385764547,1305.881281752786,1335.8297801611682,0
2008-11-05,1358.278564453125,1433.4246380824334,1348.0291033158073,1390.0268952931092,0
2008-11-06,1320.2305908203125,1354.7786999844009,1290.4821559007155,1338.129551490571,0
2008-11-07,1336.1297607421875,1345.8293244406436,1298.2318492759466,1316.3308740722493,0
2008-11-10,1392.4267578125,1396.076590243961,1348.3790259121565,1348.3790259121565,0
2008-11-11,1329.6300048828125,1385.177131608271,1323.6803666965884,1385.177131608271,0
2008-11-12,1305.681396484375,1334.6298266388826,1286.4824540692682,1320.530591859298,0
2008-11-14,1284.282470703125,1344.0793764663806,1280.1827106101425,1309.331202911448,0
2008-11-17,1244.134521484375,1293.4319777334008,1224.9856261910793,1288.7821978537027,0
2008-11-18,1212.2862548828125,1234.735148156772,1205.6365799917755,1234.735148156772,0
2008-11-19,1186.3875732421875,1226.8854439436445,1181.737915368321,1215.78605194195,0
2008-11-20,1142.7899169921875,1167.9386197322497,1134.1403471507404,1167.9386197322497,0
2008-11-21,1159.6890869140625,1167.2886633295184,1125.2409451432104,1149.9896452088478,0
2008-11-24,1154.6893310546875,1178.8380866603409,1144.9398433060119,1162.438923880558,0
2008-11-25,1139.7401123046875,1179.9379495572675,1136.3402666813201,1165.8886395526597,0
2008-11-26,1160.5389404296875,1163.6887991861277,1125.6407513839586,1136.9902521463619,0
2008-11-28,1166.388671875,1172.78836006461,1137.5902581176038,1147.7397493014505,0
2008-12-01,1146.7896728515625,1191.8373528945929,1145.039764868642,1157.7890944584926,0
2008-12-02,1137.7901611328125,1140.7900034289296,1112.4915643405627,1134.8902891671203,0
2008-12-03,1151.939453125,1157.4391640557183,1140.8899850659072,1140.8899850659072,0
2008-12-04,1192.1373291015625,1197.4370995367635,1154.4393581755269,1154.4393581755269,0
2008-12-05,1167.03857421875,1213.386111323041,1162.8887681383164,1192.8871898322122,0
2008-12-08,1166.23876953125,1206.7366415955391,1161.9889928331456,1185.2876953750024,0
2008-12-10,1206.4365234375,1209.536335927048,1171.238424210839,1171.3383945368457,0
2008-12-11,1244.984619140625,1251.334261023577,1208.8864186114106,1209.336468201415,0
2008-12-12,1253.8341064453125,1260.4837812652345,1209.0364127716346,1235.6349899874267,0
2008-12-15,1305.2314453125,1316.4308078411539,1259.483849825426,1260.7337841283515,0
2008-12-16,1331.929931640625,1338.1796028664162,1303.2314901973482,1303.2314901973482,0
2008-12-17,1272.983154296875,1349.7790454748567,1266.0834924560666,1338.579682823036,0
2008-12-18,1313.680908203125,1319.3805596072598,1256.4839652500189,1271.7830873650669,0
2008-12-19,1335.7298583984375,1341.8794375918117,1311.381040232946,1312.531004218273,0
2008-12-22,1328.880126953125,1369.2281045791642,1322.5304850005828,1340.2795523997113,0
2008-12-23,1291.0821533203125,1327.6301587804767,1288.5322385390448,1321.4305335176434,0
2008-12-24,1274.0830078125,1285.1323533761638,1268.1332475269346,1284.232498364671,0
2008-12-26,1257.73388671875,1300.7815489878901,1253.1340310343178,1280.2327031860714,0
2008-12-29,1272.7830810546875,1278.0828513391596,1238.4849569268522,1259.2338664122196,0
2008-12-30,1309.3311767578125,1313.6809236240172,1276.5828987378798,1277.5828461583358,0
2008-12-31,1317.880615234375,1340.7295107714235,1310.2311153438066,1316.380694147771,0
2009-01-02,1391.4268798828125,1402.8263052518723,1363.3283808858134,1365.228305457973,0
2009-01-05,1414.32568359375,1422.1252003876602,1394.426705124338,1394.426705124338,0
2009-01-06,1408.3758544921875,1435.6244209059107,1389.1769134042213,1402.8761438398762,0
2009-01-07,1294.7818603515625,1430.4747951279294,1276.7828072367167,1415.7754951791374,0
2009-01-09,1245.3345947265625,1292.4320958170579,1203.2867550854457,1286.5323813730822,0
2009-01-12,1224.1356201171875,1248.7843491856104,1212.6862706341415,1243.184667875404,0
2009-01-13,1191.037353515625,1240.0347773410735,1182.2378894138812,1224.2856053971793,0
2009-01-14,1230.4853515625,1235.4850886830434,1193.0872934880563,1193.0872934880563,0
2009-01-15,1206.9365234375,1213.2861650759462,1181.0378611150022,1211.4863329769269,0
2009-01-16,1219.3858642578125,1229.435384916155,1209.236495331542,1209.486482193054,0
2009-01-19,1223.4356689453125,1229.885280981788,1217.0860272381055,1221.0357707234052,0
